Time_s,P_pv_kW,P_smooth_kW,P_comp_kW,SOC_pct,P_grid_kW,data_valid,smoothing_enabled
94.100,151.148,195.412,44.265,49.962,195.412,1,1
94.200,151.204,195.339,44.135,49.961,195.339,1,1
94.300,151.262,195.266,44.004,49.961,195.266,1,1
94.400,151.321,195.192,43.871,49.960,195.192,1,1
94.500,151.382,195.120,43.738,49.959,195.120,1,1
94.600,151.443,195.047,43.604,49.959,195.047,1,1
94.700,151.506,194.974,43.468,49.958,194.974,1,1
94.800,151.571,194.902,43.331,49.958,194.902,1,1
94.900,151.637,194.830,43.194,49.957,194.830,1,1
95.000,151.704,194.758,43.055,49.956,194.758,1,1
95.100,151.772,194.687,42.915,49.956,194.687,1,1
95.200,151.842,194.616,42.774,49.955,194.616,1,1
95.300,151.913,194.545,42.632,49.955,194.545,1,1
95.400,151.985,194.474,42.488,49.954,194.474,1,1
95.500,152.059,194.403,42.344,49.953,194.403,1,1
95.600,152.134,194.333,42.199,49.953,194.333,1,1
95.700,152.210,194.263,42.052,49.952,194.263,1,1
95.800,152.288,194.193,41.905,49.952,194.193,1,1
95.900,152.367,194.123,41.756,49.951,194.123,1,1
96.000,152.447,194.054,41.607,49.950,194.054,1,1
96.100,152.529,193.985,41.456,49.950,193.985,1,1
96.200,152.612,193.916,41.305,49.949,193.916,1,1
96.300,152.696,193.848,41.152,49.949,193.848,1,1
96.400,152.781,193.779,40.998,49.948,193.779,1,1
96.500,152.868,193.711,40.843,49.948,193.711,1,1
96.600,152.956,193.643,40.687,49.947,193.643,1,1
96.700,153.045,193.576,40.530,49.946,193.576,1,1
96.800,153.136,193.508,40.373,49.946,193.508,1,1
96.900,153.228,193.441,40.214,49.945,193.441,1,1
97.000,153.321,193.375,40.054,49.945,193.375,1,1
97.100,153.415,193.308,39.893,49.944,193.308,1,1
97.200,153.511,193.242,39.731,49.944,193.242,1,1
97.300,153.608,193.176,39.568,49.943,193.176,1,1
97.400,153.706,193.110,39.404,49.943,193.110,1,1
97.500,153.806,193.045,39.239,49.942,193.045,1,1
97.600,153.907,192.980,39.073,49.941,192.980,1,1
97.700,154.009,192.915,38.906,49.941,192.915,1,1
97.800,154.112,192.850,38.738,49.940,192.850,1,1
97.900,154.217,192.786,38.569,49.940,192.786,1,1
98.000,154.323,192.722,38.399,49.939,192.722,1,1
98.100,154.430,192.658,38.229,49.939,192.658,1,1
98.200,154.538,192.595,38.057,49.938,192.595,1,1
98.300,154.648,192.532,37.884,49.938,192.532,1,1
98.400,154.759,192.469,37.710,49.937,192.469,1,1
98.500,154.871,192.406,37.536,49.937,192.406,1,1
98.600,154.984,192.344,37.360,49.936,192.344,1,1
98.700,155.099,192.282,37.184,49.936,192.282,1,1
98.800,155.214,192.221,37.006,49.935,192.221,1,1
98.900,155.331,192.159,36.828,49.935,192.159,1,1
99.000,155.450,192.098,36.648,49.934,192.098,1,1
99.100,155.569,192.037,36.468,49.934,192.037,1,1
99.200,155.690,191.977,36.287,49.933,191.977,1,1
99.300,155.812,191.917,36.105,49.933,191.917,1,1
99.400,155.935,191.857,35.922,49.932,191.857,1,1
99.500,156.059,191.797,35.738,49.932,191.797,1,1
99.600,156.185,191.738,35.553,49.931,191.738,1,1
99.700,156.311,191.679,35.368,49.931,191.679,1,1
99.800,156.439,191.620,35.181,49.930,191.620,1,1
99.900,156.568,191.562,34.994,49.930,191.562,1,1
100.000,156.699,156.699,0.000,49.930,156.699,1,0
100.100,156.830,156.830,0.000,49.930,156.830,1,0
100.200,156.963,156.963,0.000,49.930,156.963,1,0
100.300,157.097,157.097,0.000,49.930,157.097,1,0
100.400,157.232,157.232,0.000,49.930,157.232,1,0
100.500,157.368,157.368,0.000,49.930,157.368,1,0
100.600,157.505,157.505,0.000,49.930,157.505,1,0
100.700,157.644,157.644,0.000,49.930,157.644,1,0
100.800,157.784,157.784,0.000,49.930,157.784,1,0
100.900,157.924,157.924,0.000,49.930,157.924,1,0
101.000,158.066,158.066,0.000,49.930,158.066,1,0
101.100,158.210,158.210,0.000,49.930,158.210,1,0
101.200,158.354,158.354,0.000,49.930,158.354,1,0
101.300,158.499,158.499,0.000,49.930,158.499,1,0
101.400,158.646,158.646,0.000,49.930,158.646,1,0
101.500,158.794,158.794,0.000,49.930,158.794,1,0
101.600,158.943,158.943,0.000,49.930,158.943,1,0
101.700,159.093,159.093,0.000,49.930,159.093,1,0
101.800,159.244,159.244,0.000,49.930,159.244,1,0
101.900,159.396,159.396,0.000,49.930,159.396,1,0
102.000,159.549,159.549,0.000,49.930,159.549,1,0
102.100,159.704,159.704,0.000,49.930,159.704,1,0
102.200,159.859,159.859,0.000,49.930,159.859,1,0
102.300,160.016,160.016,0.000,49.930,160.016,1,0
102.400,160.174,160.174,0.000,49.930,160.174,1,0
102.500,160.332,160.332,0.000,49.930,160.332,1,0
102.600,160.492,160.492,0.000,49.930,160.492,1,0
102.700,160.653,160.653,0.000,49.930,160.653,1,0
102.800,160.815,160.815,0.000,49.930,160.815,1,0
102.900,160.978,160.978,0.000,49.930,160.978,1,0
103.000,161.143,161.143,0.000,49.930,161.143,1,0
103.100,161.308,161.308,0.000,49.930,161.308,1,0
103.200,161.474,161.474,0.000,49.930,161.474,1,0
103.300,161.642,161.642,0.000,49.930,161.642,1,0
103.400,161.810,161.810,0.000,49.930,161.810,1,0
103.500,161.980,161.980,0.000,49.930,161.980,1,0
103.600,162.150,162.150,0.000,49.930,162.150,1,0
103.700,162.322,162.322,0.000,49.930,162.322,1,0
103.800,162.494,162.494,0.000,49.930,162.494,1,0
103.900,162.668,162.668,0.000,49.930,162.668,1,0
104.000,162.843,162.843,0.000,49.930,162.843,1,0
104.100,163.018,163.018,0.000,49.930,163.018,1,0
104.200,163.195,163.195,0.000,49.930,163.195,1,0
104.300,163.373,163.373,0.000,49.930,163.373,1,0
104.400,163.552,163.552,0.000,49.930,163.552,1,0
104.500,163.731,163.731,0.000,49.930,163.731,1,0
104.600,163.912,163.912,0.000,49.930,163.912,1,0
104.700,164.094,164.094,0.000,49.930,164.094,1,0
104.800,164.276,164.276,0.000,49.930,164.276,1,0
104.900,164.460,164.460,0.000,49.930,164.460,1,0
105.000,164.645,164.645,0.000,49.930,164.645,1,0
105.100,164.830,164.830,0.000,49.930,164.830,1,0
105.200,165.017,165.017,0.000,49.930,165.017,1,0
105.300,165.204,165.204,0.000,49.930,165.204,1,0
105.400,165.393,165.393,0.000,49.930,165.393,1,0
105.500,165.582,165.582,0.000,49.930,165.582,1,0
105.600,165.773,165.773,0.000,49.930,165.773,1,0
105.700,165.964,165.964,0.000,49.930,165.964,1,0
105.800,166.156,166.156,0.000,49.930,166.156,1,0
105.900,166.349,166.349,0.000,49.930,166.349,1,0
106.000,166.543,166.543,0.000,49.930,166.543,1,0
106.100,166.738,166.738,0.000,49.930,166.738,1,0
106.200,166.934,166.934,0.000,49.930,166.934,1,0
106.300,167.131,167.131,0.000,49.930,167.131,1,0
106.400,167.329,167.329,0.000,49.930,167.329,1,0
106.500,167.528,167.528,0.000,49.930,167.528,1,0
106.600,167.727,167.727,0.000,49.930,167.727,1,0
106.700,167.928,167.928,0.000,49.930,167.928,1,0
106.800,168.129,168.129,0.000,49.930,168.129,1,0
106.900,168.331,168.331,0.000,49.930,168.331,1,0
107.000,168.534,168.534,0.000,49.930,168.534,1,0
107.100,168.738,168.738,0.000,49.930,168.738,1,0
107.200,168.943,168.943,0.000,49.930,168.943,1,0
107.300,169.148,169.148,0.000,49.930,169.148,1,0
107.400,169.355,169.355,0.000,49.930,169.355,1,0
107.500,169.562,169.562,0.000,49.930,169.562,1,0
107.600,169.770,169.770,0.000,49.930,169.770,1,0
107.700,169.979,169.979,0.000,49.930,169.979,1,0
107.800,170.189,170.189,0.000,49.930,170.189,1,0
107.900,170.399,170.399,0.000,49.930,170.399,1,0
108.000,170.611,170.611,0.000,49.930,170.611,1,0
108.100,170.823,170.823,0.000,49.930,170.823,1,0
108.200,171.036,171.036,0.000,49.930,171.036,1,0
108.300,171.250,171.250,0.000,49.930,171.250,1,0
108.400,171.464,171.464,0.000,49.930,171.464,1,0
108.500,171.680,171.680,0.000,49.930,171.680,1,0
108.600,171.896,171.896,0.000,49.930,171.896,1,0
108.700,172.113,172.113,0.000,49.930,172.113,1,0
108.800,172.330,172.330,0.000,49.930,172.330,1,0
108.900,172.549,172.549,0.000,49.930,172.549,1,0
109.000,172.768,172.768,0.000,49.930,172.768,1,0
109.100,172.988,172.988,0.000,49.930,172.988,1,0
109.200,173.209,173.209,0.000,49.930,173.209,1,0
109.300,173.430,173.430,0.000,49.930,173.430,1,0
109.400,173.652,173.652,0.000,49.930,173.652,1,0
109.500,173.875,173.875,0.000,49.930,173.875,1,0
109.600,174.099,174.099,0.000,49.930,174.099,1,0
109.700,174.323,174.323,0.000,49.930,174.323,1,0
109.800,174.548,174.548,0.000,49.930,174.548,1,0
109.900,174.774,174.774,0.000,49.930,174.774,1,0
110.000,175.000,175.000,0.000,49.930,175.000,1,1
110.100,175.227,175.000,-0.227,49.930,175.000,1,1
110.200,175.455,175.001,-0.454,49.930,175.001,1,1
110.300,175.683,175.002,-0.681,49.930,175.002,1,1
110.400,175.912,175.004,-0.909,49.930,175.004,1,1
110.500,176.142,175.006,-1.136,49.930,175.006,1,1
110.600,176.372,175.008,-1.365,49.930,175.008,1,1
110.700,176.604,175.011,-1.593,49.930,175.011,1,1
110.800,176.835,175.014,-1.822,49.930,175.014,1,1
110.900,177.068,175.017,-2.050,49.930,175.017,1,1
111.000,177.300,175.021,-2.280,49.930,175.021,1,1
111.100,177.534,175.025,-2.509,49.930,175.025,1,1
111.200,177.768,175.030,-2.739,49.930,175.030,1,1
111.300,178.003,175.035,-2.968,49.930,175.035,1,1
111.400,178.238,175.040,-3.199,49.930,175.040,1,1
111.500,178.474,175.046,-3.429,49.930,175.046,1,1
111.600,178.711,175.052,-3.659,49.930,175.052,1,1
111.700,178.948,175.058,-3.890,49.930,175.058,1,1
111.800,179.186,175.065,-4.121,49.930,175.065,1,1
111.900,179.424,175.072,-4.352,49.930,175.072,1,1
112.000,179.663,175.080,-4.583,49.930,175.080,1,1
112.100,179.903,175.088,-4.815,49.930,175.088,1,1
112.200,180.143,175.096,-5.046,49.930,175.096,1,1
112.300,180.383,175.105,-5.278,49.931,175.105,1,1
112.400,180.624,175.114,-5.510,49.931,175.114,1,1
112.500,180.866,175.124,-5.742,49.931,175.124,1,1
112.600,181.108,175.134,-5.974,49.931,175.134,1,1
112.700,181.351,175.144,-6.206,49.931,175.144,1,1
112.800,181.594,175.155,-6.439,49.931,175.155,1,1
112.900,181.837,175.166,-6.671,49.931,175.166,1,1
113.000,182.082,175.178,-6.904,49.931,175.178,1,1
113.100,182.326,175.189,-7.137,49.931,175.189,1,1
113.200,182.571,175.202,-7.370,49.931,175.202,1,1
113.300,182.817,175.214,-7.603,49.931,175.214,1,1
113.400,183.063,175.227,-7.836,49.932,175.227,1,1
113.500,183.310,175.241,-8.069,49.932,175.241,1,1
113.600,183.557,175.255,-8.302,49.932,175.255,1,1
113.700,183.804,175.269,-8.535,49.932,175.269,1,1
113.800,184.052,175.284,-8.768,49.932,175.284,1,1
113.900,184.300,175.299,-9.002,49.932,175.299,1,1
114.000,184.549,175.314,-9.235,49.932,175.314,1,1
114.100,184.798,175.330,-9.469,49.932,175.330,1,1
114.200,185.048,175.346,-9.702,49.933,175.346,1,1
114.300,185.298,175.363,-9.935,49.933,175.363,1,1
114.400,185.548,175.379,-10.169,49.933,175.379,1,1
114.500,185.799,175.397,-10.402,49.933,175.397,1,1
114.600,186.050,175.415,-10.636,49.933,175.415,1,1
114.700,186.302,175.433,-10.869,49.933,175.433,1,1
114.800,186.554,175.451,-11.103,49.933,175.451,1,1
114.900,186.806,175.470,-11.336,49.934,175.470,1,1
115.000,187.059,175.489,-11.570,49.934,175.489,1,1
115.100,187.312,175.509,-11.803,49.934,175.509,1,1
115.200,187.566,175.529,-12.036,49.934,175.529,1,1
115.300,187.819,175.550,-12.270,49.934,175.550,1,1
115.400,188.073,175.570,-12.503,49.934,175.570,1,1
115.500,188.328,175.592,-12.736,49.935,175.592,1,1
115.600,188.582,175.613,-12.969,49.935,175.613,1,1
115.700,188.837,175.635,-13.202,49.935,175.635,1,1
115.800,189.093,175.658,-13.435,49.935,175.658,1,1
115.900,189.348,175.680,-13.668,49.935,175.680,1,1
116.000,189.604,175.704,-13.901,49.936,175.704,1,1
116.100,189.861,175.727,-14.134,49.936,175.727,1,1
116.200,190.117,175.751,-14.366,49.936,175.751,1,1
116.300,190.374,175.775,-14.599,49.936,175.775,1,1
116.400,190.631,175.800,-14.831,49.936,175.800,1,1
116.500,190.888,175.825,-15.063,49.937,175.825,1,1
116.600,191.146,175.851,-15.295,49.937,175.851,1,1
116.700,191.404,175.877,-15.527,49.937,175.877,1,1
116.800,191.662,175.903,-15.759,49.937,175.903,1,1
116.900,191.920,175.929,-15.990,49.937,175.929,1,1
117.000,192.178,175.957,-16.222,49.938,175.957,1,1
117.100,192.437,175.984,-16.453,49.938,175.984,1,1
117.200,192.696,176.012,-16.684,49.938,176.012,1,1
117.300,192.955,176.040,-16.915,49.938,176.040,1,1
117.400,193.214,176.069,-17.146,49.939,176.069,1,1
117.500,193.474,176.097,-17.376,49.939,176.097,1,1
117.600,193.733,176.127,-17.607,49.939,176.127,1,1
117.700,193.993,176.157,-17.837,49.939,176.157,1,1
117.800,194.253,176.187,-18.066,49.940,176.187,1,1
117.900,194.513,176.217,-18.296,49.940,176.217,1,1
118.000,194.774,176.248,-18.526,49.940,176.248,1,1
118.100,195.034,176.279,-18.755,49.940,176.279,1,1
118.200,195.295,176.311,-18.984,49.941,176.311,1,1
118.300,195.555,176.343,-19.212,49.941,176.343,1,1
118.400,195.816,176.375,-19.441,49.941,176.375,1,1
118.500,196.077,176.408,-19.669,49.941,176.408,1,1
118.600,196.338,176.441,-19.897,49.942,176.441,1,1
118.700,196.599,176.475,-20.124,49.942,176.475,1,1
118.800,196.860,176.509,-20.352,49.942,176.509,1,1
118.900,197.122,176.543,-20.579,49.943,176.543,1,1
119.000,197.383,176.578,-20.805,49.943,176.578,1,1
119.100,197.645,176.613,-21.032,49.943,176.613,1,1
119.200,197.906,176.648,-21.258,49.943,176.648,1,1
119.300,198.168,176.684,-21.484,49.944,176.684,1,1
119.400,198.429,176.720,-21.709,49.944,176.720,1,1
119.500,198.691,176.757,-21.934,49.944,176.757,1,1
119.600,198.953,176.794,-22.159,49.945,176.794,1,1
119.700,199.215,176.831,-22.384,49.945,176.831,1,1
119.800,199.476,176.869,-22.608,49.945,176.869,1,1
119.900,199.738,176.907,-22.831,49.946,176.907,1,1
120.000,200.000,176.945,-23.055,49.946,176.945,1,1
120.100,200.262,176.984,-23.278,49.946,176.984,1,1
120.200,200.524,177.023,-23.500,49.947,177.023,1,1
120.300,200.785,177.063,-23.723,49.947,177.063,1,1
120.400,201.047,177.103,-23.945,49.947,177.103,1,1
120.500,201.309,177.143,-24.166,49.948,177.143,1,1
120.600,201.571,177.183,-24.387,49.948,177.183,1,1
120.700,201.832,177.224,-24.608,49.948,177.224,1,1
120.800,202.094,177.266,-24.828,49.949,177.266,1,1
120.900,202.355,177.308,-25.048,49.949,177.308,1,1
121.000,202.617,177.350,-25.267,49.949,177.350,1,1
121.100,202.878,177.392,-25.486,49.950,177.392,1,1
121.200,203.140,177.435,-25.704,49.950,177.435,1,1
121.300,203.401,177.478,-25.923,49.950,177.478,1,1
121.400,203.662,177.522,-26.140,49.951,177.522,1,1
121.500,203.923,177.566,-26.357,49.951,177.566,1,1
121.600,204.184,177.610,-26.574,49.951,177.610,1,1
121.700,204.445,177.655,-26.790,49.952,177.655,1,1
121.800,204.705,177.700,-27.006,49.952,177.700,1,1
121.900,204.966,177.745,-27.221,49.953,177.745,1,1
122.000,205.226,177.791,-27.436,49.953,177.791,1,1
122.100,205.487,177.837,-27.650,49.953,177.837,1,1
122.200,205.747,177.883,-27.864,49.954,177.883,1,1
122.300,206.007,177.930,-28.077,49.954,177.930,1,1
122.400,206.267,177.977,-28.289,49.954,177.977,1,1
122.500,206.526,178.025,-28.502,49.955,178.025,1,1
122.600,206.786,178.073,-28.713,49.955,178.073,1,1
122.700,207.045,178.121,-28.924,49.956,178.121,1,1
122.800,207.304,178.169,-29.135,49.956,178.169,1,1
122.900,207.563,178.218,-29.345,49.957,178.218,1,1
123.000,207.822,178.268,-29.554,49.957,178.268,1,1
123.100,208.080,178.317,-29.763,49.957,178.317,1,1
123.200,208.338,178.367,-29.971,49.958,178.367,1,1
123.300,208.596,178.417,-30.179,49.958,178.417,1,1
123.400,208.854,178.468,-30.386,49.959,178.468,1,1
123.500,209.112,178.519,-30.593,49.959,178.519,1,1
123.600,209.369,178.570,-30.799,49.959,178.570,1,1
123.700,209.626,178.622,-31.004,49.960,178.622,1,1
123.800,209.883,178.674,-31.209,49.960,178.674,1,1
123.900,210.139,178.726,-31.413,49.961,178.726,1,1
124.000,210.396,178.779,-31.616,49.961,178.779,1,1
124.100,210.652,178.832,-31.819,49.962,178.832,1,1
124.200,210.907,178.885,-32.022,49.962,178.885,1,1
124.300,211.163,178.939,-32.223,49.963,178.939,1,1
124.400,211.418,178.993,-32.424,49.963,178.993,1,1
124.500,211.672,179.048,-32.625,49.963,179.048,1,1
124.600,211.927,179.102,-32.824,49.964,179.102,1,1
124.700,212.181,179.157,-33.023,49.964,179.157,1,1
124.800,212.434,179.213,-33.222,49.965,179.213,1,1
124.900,212.688,179.268,-33.419,49.965,179.268,1,1
125.000,212.941,179.324,-33.616,49.966,179.324,1,1
125.100,213.194,179.381,-33.813,49.966,179.381,1,1
125.200,213.446,179.437,-34.008,49.967,179.437,1,1
125.300,213.698,179.494,-34.203,49.967,179.494,1,1
125.400,213.950,179.552,-34.398,49.968,179.552,1,1
125.500,214.201,179.609,-34.591,49.968,179.609,1,1
125.600,214.452,179.667,-34.784,49.969,179.667,1,1
125.700,214.702,179.726,-34.976,49.969,179.726,1,1
125.800,214.952,179.784,-35.168,49.970,179.784,1,1
125.900,215.202,179.843,-35.358,49.970,179.843,1,1
126.000,215.451,179.903,-35.548,49.971,179.903,1,1
126.100,215.700,179.962,-35.738,49.971,179.962,1,1
126.200,215.948,180.022,-35.926,49.972,180.022,1,1
126.300,216.196,180.082,-36.114,49.972,180.082,1,1
126.400,216.443,180.143,-36.301,49.973,180.143,1,1
126.500,216.690,180.203,-36.487,49.973,180.203,1,1
126.600,216.937,180.265,-36.672,49.974,180.265,1,1
126.700,217.183,180.326,-36.857,49.974,180.326,1,1
126.800,217.429,180.388,-37.041,49.975,180.388,1,1
126.900,217.674,180.450,-37.224,49.975,180.450,1,1
127.000,217.918,180.512,-37.406,49.976,180.512,1,1
127.100,218.163,180.575,-37.588,49.976,180.575,1,1
127.200,218.406,180.638,-37.768,49.977,180.638,1,1
127.300,218.649,180.701,-37.948,49.977,180.701,1,1
127.400,218.892,180.765,-38.128,49.978,180.765,1,1
127.500,219.134,180.828,-38.306,49.978,180.828,1,1
127.600,219.376,180.893,-38.483,49.979,180.893,1,1
127.700,219.617,180.957,-38.660,49.979,180.957,1,1
127.800,219.857,181.022,-38.836,49.980,181.022,1,1
127.900,220.097,181.087,-39.011,49.980,181.087,1,1
128.000,220.337,181.152,-39.185,49.981,181.152,1,1
128.100,220.576,181.218,-39.358,49.981,181.218,1,1
128.200,220.814,181.283,-39.531,49.982,181.283,1,1
128.300,221.052,181.350,-39.702,49.983,181.350,1,1
128.400,221.289,181.416,-39.873,49.983,181.416,1,1
128.500,221.526,181.483,-40.043,49.984,181.483,1,1
128.600,221.762,181.550,-40.212,49.984,181.550,1,1
128.700,221.997,181.617,-40.380,49.985,181.617,1,1
128.800,222.232,181.685,-40.547,49.985,181.685,1,1
128.900,222.466,181.753,-40.713,49.986,181.753,1,1
129.000,222.700,181.821,-40.879,49.987,181.821,1,1
129.100,222.932,181.889,-41.043,49.987,181.889,1,1
129.200,223.165,181.958,-41.207,49.988,181.958,1,1
129.300,223.396,182.027,-41.370,49.988,182.027,1,1
129.400,223.628,182.096,-41.532,49.989,182.096,1,1
129.500,223.858,182.165,-41.692,49.989,182.165,1,1
129.600,224.088,182.235,-41.852,49.990,182.235,1,1
129.700,224.317,182.305,-42.012,49.991,182.305,1,1
129.800,224.545,182.376,-42.170,49.991,182.376,1,1
129.900,224.773,182.446,-42.327,49.992,182.446,1,1
130.000,225.000,182.517,-42.483,49.992,182.517,1,1
130.100,225.226,182.588,-42.638,49.993,182.588,1,1
130.200,225.452,182.659,-42.793,49.994,182.659,1,1
130.300,225.677,182.731,-42.946,49.994,182.731,1,1
130.400,225.901,182.803,-43.099,49.995,182.803,1,1
130.500,226.125,182.875,-43.250,49.995,182.875,1,1
130.600,226.348,182.947,-43.401,49.996,182.947,1,1
130.700,226.570,183.020,-43.550,49.997,183.020,1,1
130.800,226.791,183.093,-43.699,49.997,183.093,1,1
130.900,227.012,183.166,-43.846,49.998,183.166,1,1
131.000,227.232,183.239,-43.993,49.998,183.239,1,1
131.100,227.451,183.312,-44.139,49.999,183.312,1,1
131.200,227.670,183.386,-44.283,50.000,183.386,1,1
131.300,227.887,183.460,-44.427,50.000,183.460,1,1
131.400,228.104,183.535,-44.570,50.001,183.535,1,1
131.500,228.320,183.609,-44.711,50.001,183.609,1,1
131.600,228.536,183.684,-44.852,50.002,183.684,1,1
131.700,228.750,183.759,-44.991,50.003,183.759,1,1
131.800,228.964,183.834,-45.130,50.003,183.834,1,1
131.900,229.177,183.910,-45.268,50.004,183.910,1,1
132.000,229.389,183.985,-45.404,50.005,183.985,1,1
132.100,229.601,184.061,-45.540,50.005,184.061,1,1
132.200,229.811,184.137,-45.674,50.006,184.137,1,1
132.300,230.021,184.214,-45.807,50.006,184.214,1,1
132.400,230.230,184.290,-45.940,50.007,184.290,1,1
132.500,230.438,184.367,-46.071,50.008,184.367,1,1
132.600,230.645,184.444,-46.201,50.008,184.444,1,1
132.700,230.852,184.521,-46.331,50.009,184.521,1,1
132.800,231.057,184.599,-46.459,50.010,184.599,1,1
132.900,231.262,184.676,-46.586,50.010,184.676,1,1
133.000,231.466,184.754,-46.712,50.011,184.754,1,1
133.100,231.669,184.832,-46.837,50.012,184.832,1,1
133.200,231.871,184.910,-46.961,50.012,184.910,1,1
133.300,232.072,184.989,-47.084,50.013,184.989,1,1
133.400,232.273,185.068,-47.205,50.014,185.068,1,1
133.500,232.472,185.146,-47.326,50.014,185.146,1,1
133.600,232.671,185.225,-47.446,50.015,185.225,1,1
133.700,232.869,185.305,-47.564,50.016,185.305,1,1
133.800,233.066,185.384,-47.681,50.016,185.384,1,1
133.900,233.262,185.464,-47.798,50.017,185.464,1,1
134.000,233.457,185.544,-47.913,50.018,185.544,1,1
134.100,233.651,185.624,-48.027,50.018,185.624,1,1
134.200,233.844,185.704,-48.140,50.019,185.704,1,1
134.300,234.036,185.784,-48.252,50.020,185.784,1,1
134.400,234.227,185.865,-48.362,50.020,185.865,1,1
134.500,234.418,185.946,-48.472,50.021,185.946,1,1
134.600,234.607,186.027,-48.580,50.022,186.027,1,1
134.700,234.796,186.108,-48.688,50.022,186.108,1,1
134.800,234.983,186.189,-48.794,50.023,186.189,1,1
134.900,235.170,186.271,-48.899,50.024,186.271,1,1
135.000,235.355,186.352,-49.003,50.024,186.352,1,1
135.100,235.540,186.434,-49.106,50.025,186.434,1,1
135.200,235.724,186.516,-49.207,50.026,186.516,1,1
135.300,235.906,186.598,-49.308,50.026,186.598,1,1
135.400,236.088,186.681,-49.407,50.027,186.681,1,1
135.500,236.269,186.763,-49.505,50.028,186.763,1,1
135.600,236.448,186.846,-49.602,50.028,186.846,1,1
135.700,236.627,186.929,-49.698,50.029,186.929,1,1
135.800,236.805,187.012,-49.793,50.030,187.012,1,1
135.900,236.982,187.095,-49.887,50.030,187.095,1,1
136.000,237.157,187.178,-49.979,50.031,187.178,1,1
136.100,237.332,187.262,-50.070,50.032,187.262,1,1
136.200,237.506,187.345,-50.160,50.033,187.345,1,1
136.300,237.678,187.429,-50.249,50.033,187.429,1,1
136.400,237.850,187.513,-50.337,50.034,187.513,1,1
136.500,238.020,187.597,-50.423,50.035,187.597,1,1
136.600,238.190,187.681,-50.509,50.035,187.681,1,1
136.700,238.358,187.765,-50.593,50.036,187.765,1,1
136.800,238.526,187.850,-50.676,50.037,187.850,1,1
136.900,238.692,187.935,-50.757,50.037,187.935,1,1
137.000,238.857,188.019,-50.838,50.038,188.019,1,1
137.100,239.022,188.104,-50.917,50.039,188.104,1,1
137.200,239.185,188.189,-50.996,50.040,188.189,1,1
137.300,239.347,188.274,-51.072,50.040,188.274,1,1
137.400,239.508,188.360,-51.148,50.041,188.360,1,1
137.500,239.668,188.445,-51.223,50.042,188.445,1,1
137.600,239.826,188.530,-51.296,50.042,188.530,1,1
137.700,239.984,188.616,-51.368,50.043,188.616,1,1
137.800,240.141,188.702,-51.439,50.044,188.702,1,1
137.900,240.296,188.788,-51.509,50.045,188.788,1,1
138.000,240.451,188.874,-51.577,50.045,188.874,1,1
138.100,240.604,188.960,-51.645,50.046,188.960,1,1
138.200,240.756,189.046,-51.711,50.047,189.046,1,1
138.300,240.907,189.132,-51.775,50.047,189.132,1,1
138.400,241.057,189.218,-51.839,50.048,189.218,1,1
138.500,241.206,189.305,-51.901,50.049,189.305,1,1
138.600,241.354,189.392,-51.962,50.050,189.392,1,1
138.700,241.501,189.478,-52.022,50.050,189.478,1,1
138.800,241.646,189.565,-52.081,50.051,189.565,1,1
138.900,241.790,189.652,-52.138,50.052,189.652,1,1
139.000,241.934,189.739,-52.195,50.053,189.739,1,1
139.100,242.076,189.826,-52.249,50.053,189.826,1,1
139.200,242.216,189.913,-52.303,50.054,189.913,1,1
139.300,242.356,190.000,-52.356,50.055,190.000,1,1
139.400,242.495,190.088,-52.407,50.055,190.088,1,1
139.500,242.632,190.175,-52.457,50.056,190.175,1,1
139.600,242.768,190.263,-52.505,50.057,190.263,1,1
139.700,242.903,190.350,-52.553,50.058,190.350,1,1
139.800,243.037,190.438,-52.599,50.058,190.438,1,1
139.900,243.170,190.526,-52.644,50.059,190.526,1,1
140.000,243.301,190.614,-52.688,50.060,190.614,1,1
140.100,243.432,190.701,-52.730,50.061,190.701,1,1
140.200,243.561,190.789,-52.771,50.061,190.789,1,1
140.300,243.689,190.877,-52.811,50.062,190.877,1,1
140.400,243.815,190.966,-52.850,50.063,190.966,1,1
140.500,243.941,191.054,-52.887,50.063,191.054,1,1
140.600,244.065,191.142,-52.923,50.064,191.142,1,1
140.700,244.188,191.230,-52.958,50.065,191.230,1,1
140.800,244.310,191.318,-52.992,50.066,191.318,1,1
140.900,244.431,191.407,-53.024,50.066,191.407,1,1
141.000,244.550,191.495,-53.055,50.067,191.495,1,1
141.100,244.669,191.584,-53.085,50.068,191.584,1,1
141.200,244.786,191.672,-53.113,50.069,191.672,1,1
141.300,244.901,191.761,-53.141,50.069,191.761,1,1
141.400,245.016,191.849,-53.167,50.070,191.849,1,1
141.500,245.129,191.938,-53.191,50.071,191.938,1,1
141.600,245.241,192.027,-53.215,50.072,192.027,1,1
141.700,245.352,192.115,-53.237,50.072,192.115,1,1
141.800,245.462,192.204,-53.258,50.073,192.204,1,1
141.900,245.570,192.293,-53.277,50.074,192.293,1,1
142.000,245.677,192.382,-53.295,50.075,192.382,1,1
142.100,245.783,192.471,-53.312,50.075,192.471,1,1
142.200,245.888,192.560,-53.328,50.076,192.560,1,1
142.300,245.991,192.649,-53.343,50.077,192.649,1,1
142.400,246.093,192.737,-53.356,50.077,192.737,1,1
142.500,246.194,192.826,-53.368,50.078,192.826,1,1
142.600,246.294,192.915,-53.378,50.079,192.915,1,1
