Time_s,P_pv_kW,P_smooth_kW,P_comp_kW,SOC_pct,P_grid_kW,data_valid,smoothing_enabled
195.500,187.457,209.697,22.241,50.098,209.697,1,1
195.600,184.960,209.656,24.696,50.098,209.656,1,1
195.700,182.470,209.611,27.141,50.098,209.611,1,1
195.800,179.988,209.562,29.574,50.097,209.562,1,1
195.900,177.514,209.508,31.994,50.097,209.508,1,1
196.000,175.051,209.451,34.400,50.096,209.451,1,1
196.100,172.598,209.390,36.792,50.096,209.390,1,1
196.200,170.157,209.324,39.167,50.095,209.324,1,1
196.300,167.730,209.255,41.526,50.095,209.255,1,1
196.400,165.316,209.182,43.866,50.094,209.182,1,1
196.500,162.918,209.105,46.187,50.094,209.105,1,1
196.600,160.536,209.024,48.488,50.093,209.024,1,1
196.700,158.171,208.940,50.768,50.092,208.940,1,1
196.800,155.825,208.851,53.026,50.091,208.851,1,1
196.900,153.498,208.759,55.261,50.091,208.759,1,1
197.000,151.192,208.663,57.472,50.090,208.663,1,1
197.100,148.906,208.564,59.658,50.089,208.564,1,1
197.200,146.644,208.461,61.817,50.088,208.461,1,1
197.300,144.404,208.354,63.950,50.087,208.354,1,1
197.400,142.190,208.244,66.055,50.086,208.244,1,1
197.500,140.000,208.131,68.131,50.085,208.131,1,1
197.600,137.837,208.014,70.177,50.084,208.014,1,1
197.700,135.701,207.893,72.193,50.083,207.893,1,1
197.800,133.593,207.770,74.177,50.082,207.770,1,1
197.900,131.514,207.643,76.129,50.081,207.643,1,1
198.000,129.466,207.513,78.047,50.080,207.513,1,1
198.100,127.448,207.380,79.932,50.079,207.380,1,1
198.200,125.462,207.243,81.781,50.078,207.243,1,1
198.300,123.509,207.104,83.595,50.077,207.104,1,1
198.400,121.590,206.962,85.372,50.076,206.962,1,1
198.500,119.704,206.817,87.112,50.074,206.817,1,1
198.600,117.854,206.669,88.814,50.073,206.669,1,1
198.700,116.040,206.518,90.477,50.072,206.518,1,1
198.800,114.263,206.364,92.101,50.071,206.364,1,1
198.900,112.524,206.208,93.684,50.069,206.208,1,1
199.000,110.823,206.049,95.227,50.068,206.049,1,1
199.100,109.161,205.888,96.728,50.067,205.888,1,1
199.200,107.538,205.725,98.186,50.065,205.725,1,1
199.300,105.957,205.559,99.602,50.064,205.559,1,1
199.400,104.416,205.390,100.000,50.063,204.416,1,1
199.500,102.918,205.220,100.000,50.061,202.918,1,1
199.600,101.462,205.047,100.000,50.060,201.462,1,1
199.700,100.049,204.872,100.000,50.058,200.049,1,1
199.800,98.681,204.696,100.000,50.057,198.681,1,1
199.900,97.356,204.517,100.000,50.056,197.356,1,1
200.000,96.077,204.337,100.000,50.054,196.077,1,1
200.100,94.843,204.154,100.000,50.053,194.843,1,1
200.200,93.656,203.971,100.000,50.051,193.656,1,1
200.300,92.515,203.785,100.000,50.050,192.515,1,1
200.400,91.421,203.598,100.000,50.049,191.421,1,1
200.500,90.375,203.410,100.000,50.047,190.375,1,1
200.600,89.376,203.220,100.000,50.046,189.376,1,1
200.700,88.427,203.029,100.000,50.045,188.427,1,1
200.800,87.526,202.837,100.000,50.043,187.526,1,1
200.900,86.675,202.644,100.000,50.042,186.675,1,1
201.000,85.873,202.449,100.000,50.040,185.873,1,1
201.100,85.122,202.254,100.000,50.039,185.122,1,1
201.200,84.420,202.058,100.000,50.038,184.420,1,1
201.300,83.770,201.861,100.000,50.036,183.770,1,1
201.400,83.171,201.664,100.000,50.035,183.171,1,1
201.500,82.622,201.466,100.000,50.033,182.622,1,1
201.600,82.126,201.267,100.000,50.032,182.126,1,1
201.700,81.680,201.068,100.000,50.031,181.680,1,1
201.800,81.287,200.869,100.000,50.029,181.287,1,1
201.900,80.946,200.669,100.000,50.028,180.946,1,1
202.000,80.657,200.470,100.000,50.026,180.657,1,1
202.100,80.421,200.270,100.000,50.025,180.421,1,1
202.200,80.237,200.070,100.000,50.024,180.237,1,1
202.300,80.105,199.870,100.000,50.022,180.105,1,1
202.400,80.026,199.671,100.000,50.021,180.026,1,1
202.500,80.000,199.472,100.000,50.020,180.000,1,1
202.600,80.026,199.273,100.000,50.018,180.026,1,1
202.700,80.105,199.075,100.000,50.017,180.105,1,1
202.800,80.237,198.877,100.000,50.015,180.237,1,1
202.900,80.421,198.680,100.000,50.014,180.421,1,1
203.000,80.657,198.484,100.000,50.013,180.657,1,1
203.100,80.946,198.288,100.000,50.011,180.946,1,1
203.200,81.287,198.093,100.000,50.010,181.287,1,1
203.300,81.680,197.900,100.000,50.008,181.680,1,1
203.400,82.126,197.707,100.000,50.007,182.126,1,1
203.500,82.622,197.516,100.000,50.006,182.622,1,1
203.600,83.171,197.325,100.000,50.004,183.171,1,1
203.700,83.770,197.136,100.000,50.003,183.770,1,1
203.800,84.420,196.949,100.000,50.001,184.420,1,1
203.900,85.122,196.763,100.000,50.000,185.122,1,1
204.000,85.873,196.578,100.000,49.999,185.873,1,1
204.100,86.675,196.395,100.000,49.997,186.675,1,1
204.200,87.526,196.214,100.000,49.996,187.526,1,1
204.300,88.427,196.035,100.000,49.995,188.427,1,1
204.400,89.376,195.857,100.000,49.993,189.376,1,1
204.500,90.375,195.682,100.000,49.992,190.375,1,1
204.600,91.421,195.508,100.000,49.990,191.421,1,1
204.700,92.515,195.337,100.000,49.989,192.515,1,1
204.800,93.656,195.168,100.000,49.988,193.656,1,1
204.900,94.843,195.001,100.000,49.986,194.843,1,1
205.000,96.077,194.836,98.759,49.985,194.836,1,1
205.100,97.356,194.674,97.318,49.983,194.674,1,1
205.200,98.681,194.514,95.834,49.982,194.514,1,1
205.300,100.049,194.357,94.308,49.981,194.357,1,1
205.400,101.462,194.203,92.741,49.980,194.203,1,1
205.500,102.918,194.051,91.133,49.978,194.051,1,1
205.600,104.416,193.902,89.485,49.977,193.902,1,1
205.700,105.957,193.755,87.799,49.976,193.755,1,1
205.800,107.538,193.612,86.074,49.975,193.612,1,1
205.900,109.161,193.471,84.311,49.973,193.471,1,1
206.000,110.823,193.334,82.511,49.972,193.334,1,1
206.100,112.524,193.199,80.676,49.971,193.199,1,1
206.200,114.263,193.068,78.805,49.970,193.068,1,1
206.300,116.040,192.940,76.900,49.969,192.940,1,1
206.400,117.854,192.815,74.961,49.968,192.815,1,1
206.500,119.704,192.693,72.989,49.967,192.693,1,1
206.600,121.590,192.575,70.986,49.966,192.575,1,1
206.700,123.509,192.460,68.951,49.965,192.460,1,1
206.800,125.462,192.349,66.886,49.964,192.349,1,1
206.900,127.448,192.241,64.793,49.963,192.241,1,1
207.000,129.466,192.136,62.670,49.962,192.136,1,1
207.100,131.514,192.035,60.521,49.961,192.035,1,1
207.200,133.593,191.938,58.345,49.961,191.938,1,1
207.300,135.701,191.845,56.144,49.960,191.845,1,1
207.400,137.837,191.755,53.918,49.959,191.755,1,1
207.500,140.000,191.669,51.669,49.958,191.669,1,1
207.600,142.190,191.586,49.397,49.958,191.586,1,1
207.700,144.404,191.508,47.103,49.957,191.508,1,1
207.800,146.644,191.433,44.789,49.956,191.433,1,1
207.900,148.906,191.362,42.456,49.956,191.362,1,1
208.000,151.192,191.295,40.104,49.955,191.295,1,1
208.100,153.498,191.233,37.734,49.955,191.233,1,1
208.200,155.825,191.174,35.349,49.954,191.174,1,1
208.300,158.171,191.119,32.947,49.954,191.119,1,1
208.400,160.536,191.068,30.532,49.953,191.068,1,1
208.500,162.918,191.021,28.103,49.953,191.021,1,1
208.600,165.316,190.978,25.662,49.953,190.978,1,1
208.700,167.730,190.940,23.210,49.952,190.940,1,1
208.800,170.157,190.905,20.748,49.952,190.905,1,1
208.900,172.598,190.875,18.277,49.952,190.875,1,1
209.000,175.051,190.848,15.798,49.952,190.848,1,1
209.100,177.514,190.826,13.312,49.951,190.826,1,1
209.200,179.988,190.808,10.820,49.951,190.808,1,1
209.300,182.470,190.794,8.324,49.951,190.794,1,1
209.400,184.960,190.784,5.824,49.951,190.784,1,1
209.500,187.457,190.779,3.322,49.951,190.779,1,1
209.600,189.959,190.777,0.819,49.951,190.777,1,1
209.700,192.465,190.780,-1.685,49.951,190.780,1,1
209.800,194.975,190.787,-4.188,49.951,190.787,1,1
209.900,197.487,190.798,-6.688,49.951,190.798,1,1
210.000,200.000,190.814,-9.186,49.951,190.814,1,1
210.100,202.513,190.833,-11.680,49.951,190.833,1,1
210.200,205.025,190.857,-14.168,49.952,190.857,1,1
210.300,207.535,190.885,-16.650,49.952,190.885,1,1
210.400,210.041,190.916,-19.125,49.952,190.916,1,1
210.500,212.543,190.952,-21.591,49.952,190.952,1,1
210.600,215.040,190.993,-24.047,49.953,190.993,1,1
210.700,217.530,191.037,-26.493,49.953,191.037,1,1
210.800,220.012,191.085,-28.927,49.954,191.085,1,1
210.900,222.486,191.137,-31.349,49.954,191.137,1,1
211.000,224.949,191.193,-33.756,49.954,191.193,1,1
211.100,227.402,191.254,-36.148,49.955,191.254,1,1
211.200,229.843,191.318,-38.525,49.955,191.318,1,1
211.300,232.270,191.386,-40.884,49.956,191.386,1,1
211.400,234.684,191.458,-43.226,49.957,191.458,1,1
211.500,237.082,191.534,-45.548,49.957,191.534,1,1
211.600,239.464,191.614,-47.850,49.958,191.614,1,1
211.700,241.829,191.697,-50.131,49.959,191.697,1,1
211.800,244.175,191.785,-52.390,49.959,191.785,1,1
211.900,246.502,191.876,-54.626,49.960,191.876,1,1
212.000,248.808,191.970,-56.838,49.961,191.970,1,1
212.100,251.094,192.069,-59.025,49.962,192.069,1,1
212.200,253.356,192.171,-61.186,49.963,192.171,1,1
212.300,255.596,192.276,-63.319,49.963,192.276,1,1
212.400,257.810,192.385,-65.425,49.964,192.385,1,1
212.500,260.000,192.498,-67.502,49.965,192.498,1,1
212.600,262.163,192.614,-69.550,49.966,192.614,1,1
212.700,264.299,192.733,-71.566,49.967,192.733,1,1
212.800,266.407,192.856,-73.551,49.968,192.856,1,1
212.900,268.486,192.981,-75.504,49.969,192.981,1,1
213.000,270.534,193.110,-77.424,49.970,193.110,1,1
213.100,272.552,193.243,-79.309,49.972,193.243,1,1
213.200,274.538,193.378,-81.160,49.973,193.378,1,1
213.300,276.491,193.516,-82.975,49.974,193.516,1,1
213.400,278.410,193.657,-84.753,49.975,193.657,1,1
213.500,280.296,193.802,-86.494,49.976,193.802,1,1
213.600,282.146,193.949,-88.197,49.977,193.949,1,1
213.700,283.960,194.098,-89.861,49.979,194.098,1,1
213.800,285.737,194.251,-91.486,49.980,194.251,1,1
213.900,287.476,194.406,-93.070,49.981,194.406,1,1
214.000,289.177,194.564,-94.614,49.983,194.564,1,1
214.100,290.839,194.724,-96.116,49.984,194.724,1,1
214.200,292.462,194.886,-97.575,49.985,194.886,1,1
214.300,294.043,195.051,-98.992,49.987,195.051,1,1
214.400,295.584,195.219,-100.000,49.988,195.584,1,1
214.500,297.082,195.388,-100.000,49.989,197.082,1,1
214.600,298.538,195.560,-100.000,49.991,198.538,1,1
214.700,299.951,195.734,-100.000,49.992,199.951,1,1
214.800,301.319,195.909,-100.000,49.994,201.319,1,1
214.900,302.644,196.087,-100.000,49.995,202.644,1,1
215.000,303.923,196.266,-100.000,49.996,203.923,1,1
215.100,305.157,196.447,-100.000,49.998,205.157,1,1
215.200,306.344,196.630,-100.000,49.999,206.344,1,1
215.300,307.485,196.815,-100.000,50.000,207.485,1,1
215.400,308.579,197.001,-100.000,50.002,208.579,1,1
215.500,309.625,197.188,-100.000,50.003,209.625,1,1
215.600,310.624,197.377,-100.000,50.005,210.624,1,1
215.700,311.573,197.567,-100.000,50.006,211.573,1,1
215.800,312.474,197.758,-100.000,50.007,212.474,1,1
215.900,313.325,197.950,-100.000,50.009,213.325,1,1
216.000,314.127,198.144,-100.000,50.010,214.127,1,1
216.100,314.878,198.338,-100.000,50.012,214.878,1,1
216.200,315.580,198.533,-100.000,50.013,215.580,1,1
216.300,316.230,198.729,-100.000,50.014,216.230,1,1
216.400,316.829,198.925,-100.000,50.016,216.829,1,1
216.500,317.378,199.122,-100.000,50.017,217.378,1,1
216.600,317.874,199.320,-100.000,50.019,217.874,1,1
216.700,318.320,199.518,-100.000,50.020,218.320,1,1
216.800,318.713,199.716,-100.000,50.021,218.713,1,1
216.900,319.054,199.915,-100.000,50.023,219.054,1,1
217.000,319.343,200.114,-100.000,50.024,219.343,1,1
217.100,319.579,200.312,-100.000,50.025,219.579,1,1
217.200,319.763,200.511,-100.000,50.027,219.763,1,1
217.300,319.895,200.710,-100.000,50.028,219.895,1,1
217.400,319.974,200.908,-100.000,50.030,219.974,1,1
217.500,320.000,201.106,-100.000,50.031,220.000,1,1
217.600,319.974,201.304,-100.000,50.032,219.974,1,1
217.700,319.895,201.501,-100.000,50.034,219.895,1,1
217.800,319.763,201.698,-100.000,50.035,219.763,1,1
217.900,319.579,201.894,-100.000,50.037,219.579,1,1
218.000,319.343,202.090,-100.000,50.038,219.343,1,1
218.100,319.054,202.284,-100.000,50.039,219.054,1,1
218.200,318.713,202.478,-100.000,50.041,218.713,1,1
218.300,318.320,202.671,-100.000,50.042,218.320,1,1
218.400,317.874,202.863,-100.000,50.044,217.874,1,1
218.500,317.378,203.053,-100.000,50.045,217.378,1,1
218.600,316.829,203.242,-100.000,50.046,216.829,1,1
218.700,316.230,203.430,-100.000,50.048,216.230,1,1
218.800,315.580,203.617,-100.000,50.049,215.580,1,1
218.900,314.878,203.802,-100.000,50.050,214.878,1,1
219.000,314.127,203.986,-100.000,50.052,214.127,1,1
219.100,313.325,204.168,-100.000,50.053,213.325,1,1
219.200,312.474,204.348,-100.000,50.055,212.474,1,1
219.300,311.573,204.526,-100.000,50.056,211.573,1,1
219.400,310.624,204.703,-100.000,50.057,210.624,1,1
219.500,309.625,204.877,-100.000,50.059,209.625,1,1
219.600,308.579,205.050,-100.000,50.060,208.579,1,1
219.700,307.485,205.220,-100.000,50.062,207.485,1,1
219.800,306.344,205.389,-100.000,50.063,206.344,1,1
219.900,305.157,205.555,-99.602,50.064,205.555,1,1
220.000,303.923,205.718,-98.205,50.066,205.718,1,1
220.100,302.644,205.880,-96.764,50.067,205.880,1,1
220.200,301.319,206.038,-95.281,50.068,206.038,1,1
220.300,299.951,206.195,-93.756,50.070,206.195,1,1
220.400,298.538,206.348,-92.190,50.071,206.348,1,1
220.500,297.082,206.499,-90.583,50.072,206.499,1,1
220.600,295.584,206.647,-88.936,50.073,206.647,1,1
220.700,294.043,206.793,-87.250,50.075,206.793,1,1
220.800,292.462,206.935,-85.526,50.076,206.935,1,1
220.900,290.839,207.075,-83.764,50.077,207.075,1,1
221.000,289.177,207.212,-81.966,50.078,207.212,1,1
221.100,287.476,207.345,-80.131,50.079,207.345,1,1
221.200,285.737,207.476,-78.261,50.080,207.476,1,1
221.300,283.960,207.603,-76.357,50.081,207.603,1,1
221.400,282.146,207.727,-74.419,50.082,207.727,1,1
221.500,280.296,207.848,-72.448,50.083,207.848,1,1
221.600,278.410,207.965,-70.445,50.084,207.965,1,1
221.700,276.491,208.079,-68.412,50.085,208.079,1,1
221.800,274.538,208.190,-66.348,50.086,208.190,1,1
221.900,272.552,208.297,-64.255,50.087,208.297,1,1
222.000,270.534,208.400,-62.134,50.088,208.400,1,1
222.100,268.486,208.500,-59.985,50.089,208.500,1,1
222.200,266.407,208.597,-57.810,50.090,208.597,1,1
222.300,264.299,208.689,-55.610,50.091,208.689,1,1
222.400,262.163,208.778,-53.385,50.091,208.778,1,1
222.500,260.000,208.864,-51.136,50.092,208.864,1,1
222.600,257.810,208.945,-48.865,50.093,208.945,1,1
222.700,255.596,209.023,-46.573,50.093,209.023,1,1
222.800,253.356,209.096,-44.260,50.094,209.096,1,1
222.900,251.094,209.166,-41.927,50.094,209.166,1,1
223.000,248.808,209.232,-39.576,50.095,209.232,1,1
223.100,246.502,209.294,-37.208,50.096,209.294,1,1
223.200,244.175,209.352,-34.823,50.096,209.352,1,1
223.300,241.829,209.406,-32.422,50.096,209.406,1,1
223.400,239.464,209.456,-30.008,50.097,209.456,1,1
223.500,237.082,209.502,-27.580,50.097,209.502,1,1
223.600,234.684,209.544,-25.140,50.098,209.544,1,1
223.700,232.270,209.582,-22.688,50.098,209.582,1,1
223.800,229.843,209.616,-20.227,50.098,209.616,1,1
223.900,227.402,209.645,-17.757,50.098,209.645,1,1
224.000,224.949,209.671,-15.279,50.099,209.671,1,1
224.100,222.486,209.692,-12.794,50.099,209.692,1,1
224.200,220.012,209.709,-10.303,50.099,209.709,1,1
224.300,217.530,209.722,-7.808,50.099,209.722,1,1
224.400,215.040,209.731,-5.309,50.099,209.731,1,1
224.500,212.543,209.736,-2.808,50.099,209.736,1,1
224.600,210.041,209.736,-0.305,50.099,209.736,1,1
224.700,207.535,209.733,2.198,50.099,209.733,1,1
224.800,205.025,209.725,4.700,50.099,209.725,1,1
224.900,202.513,209.713,7.200,50.099,209.713,1,1
225.000,200.000,209.697,9.697,50.099,209.697,1,1
225.100,197.487,209.676,12.189,50.099,209.676,1,1
225.200,194.975,209.652,14.677,50.099,209.652,1,1
225.300,192.465,209.623,17.158,50.098,209.623,1,1
225.400,189.959,209.591,19.632,50.098,209.591,1,1
225.500,187.457,209.554,22.097,50.098,209.554,1,1
225.600,184.960,209.513,24.553,50.097,209.513,1,1
225.700,182.470,209.468,26.998,50.097,209.468,1,1
225.800,179.988,209.419,29.431,50.097,209.419,1,1
225.900,177.514,209.366,31.851,50.096,209.366,1,1
226.000,175.051,209.309,34.258,50.096,209.309,1,1
226.100,172.598,209.247,36.650,50.095,209.247,1,1
226.200,170.157,209.182,39.025,50.095,209.182,1,1
226.300,167.730,209.113,41.384,50.094,209.113,1,1
226.400,165.316,209.041,43.724,50.093,209.041,1,1
226.500,162.918,208.964,46.046,50.093,208.964,1,1
226.600,160.536,208.883,48.347,50.092,208.883,1,1
226.700,158.171,208.799,50.628,50.091,208.799,1,1
226.800,155.825,208.711,52.886,50.091,208.711,1,1
226.900,153.498,208.619,55.121,50.090,208.619,1,1
227.000,151.192,208.523,57.332,50.089,208.523,1,1
227.100,148.906,208.424,59.518,50.088,208.424,1,1
227.200,146.644,208.321,61.678,50.087,208.321,1,1
227.300,144.404,208.215,63.811,50.087,208.215,1,1
227.400,142.190,208.105,65.916,50.086,208.105,1,1
227.500,140.000,207.992,67.992,50.085,207.992,1,1
227.600,137.837,207.875,70.038,50.084,207.875,1,1
227.700,135.701,207.755,72.054,50.083,207.755,1,1
227.800,133.593,207.632,74.039,50.082,207.632,1,1
227.900,131.514,207.505,75.991,50.081,207.505,1,1
228.000,129.466,207.375,77.909,50.080,207.375,1,1
228.100,127.448,207.242,79.794,50.078,207.242,1,1
228.200,125.462,207.106,81.644,50.077,207.106,1,1
228.300,123.509,206.967,83.458,50.076,206.967,1,1
228.400,121.590,206.825,85.235,50.075,206.825,1,1
228.500,119.704,206.680,86.976,50.074,206.680,1,1
228.600,117.854,206.532,88.678,50.073,206.532,1,1
228.700,116.040,206.382,90.341,50.071,206.382,1,1
228.800,114.263,206.228,91.965,50.070,206.228,1,1
228.900,112.524,206.072,93.549,50.069,206.072,1,1
229.000,110.823,205.914,95.091,50.067,205.914,1,1
229.100,109.161,205.753,96.592,50.066,205.753,1,1
229.200,107.538,205.589,98.051,50.065,205.589,1,1
229.300,105.957,205.424,99.467,50.063,205.424,1,1
229.400,104.416,205.256,100.000,50.062,204.416,1,1
229.500,102.918,205.085,100.000,50.061,202.918,1,1
229.600,101.462,204.913,100.000,50.059,201.462,1,1
229.700,100.049,204.738,100.000,50.058,200.049,1,1
229.800,98.681,204.562,100.000,50.056,198.681,1,1
229.900,97.356,204.384,100.000,50.055,197.356,1,1
230.000,96.077,204.203,100.000,50.054,196.077,1,1
230.100,94.843,204.021,100.000,50.052,194.843,1,1
230.200,93.656,203.838,100.000,50.051,193.656,1,1
230.300,92.515,203.653,100.000,50.049,192.515,1,1
230.400,91.421,203.466,100.000,50.048,191.421,1,1
230.500,90.375,203.278,100.000,50.047,190.375,1,1
230.600,89.376,203.088,100.000,50.045,189.376,1,1
230.700,88.427,202.897,100.000,50.044,188.427,1,1
230.800,87.526,202.705,100.000,50.042,187.526,1,1
230.900,86.675,202.512,100.000,50.041,186.675,1,1
231.000,85.873,202.318,100.000,50.040,185.873,1,1
231.100,85.122,202.123,100.000,50.038,185.122,1,1
231.200,84.420,201.927,100.000,50.037,184.420,1,1
231.300,83.770,201.731,100.000,50.036,183.770,1,1
231.400,83.171,201.534,100.000,50.034,183.171,1,1
231.500,82.622,201.336,100.000,50.033,182.622,1,1
231.600,82.126,201.137,100.000,50.031,182.126,1,1
231.700,81.680,200.939,100.000,50.030,181.680,1,1
231.800,81.287,200.739,100.000,50.029,181.287,1,1
231.900,80.946,200.540,100.000,50.027,180.946,1,1
232.000,80.657,200.341,100.000,50.026,180.657,1,1
232.100,80.421,200.141,100.000,50.024,180.421,1,1
232.200,80.237,199.942,100.000,50.023,180.237,1,1
232.300,80.105,199.742,100.000,50.022,180.105,1,1
232.400,80.026,199.543,100.000,50.020,180.026,1,1
232.500,80.000,199.344,100.000,50.019,180.000,1,1
232.600,80.026,199.146,100.000,50.017,180.026,1,1
232.700,80.105,198.948,100.000,50.016,180.105,1,1
232.800,80.237,198.750,100.000,50.015,180.237,1,1
232.900,80.421,198.553,100.000,50.013,180.421,1,1
233.000,80.657,198.357,100.000,50.012,180.657,1,1
233.100,80.946,198.162,100.000,50.011,180.946,1,1
233.200,81.287,197.967,100.000,50.009,181.287,1,1
233.300,81.680,197.774,100.000,50.008,181.680,1,1
233.400,82.126,197.581,100.000,50.006,182.126,1,1
233.500,82.622,197.390,100.000,50.005,182.622,1,1
233.600,83.171,197.200,100.000,50.004,183.171,1,1
233.700,83.770,197.011,100.000,50.002,183.770,1,1
233.800,84.420,196.824,100.000,50.001,184.420,1,1
233.900,85.122,196.638,100.000,49.999,185.122,1,1
234.000,85.873,196.454,100.000,49.998,185.873,1,1
234.100,86.675,196.271,100.000,49.997,186.675,1,1
234.200,87.526,196.090,100.000,49.995,187.526,1,1
234.300,88.427,195.911,100.000,49.994,188.427,1,1
234.400,89.376,195.734,100.000,49.992,189.376,1,1
234.500,90.375,195.558,100.000,49.991,190.375,1,1
234.600,91.421,195.385,100.000,49.990,191.421,1,1
234.700,92.515,195.214,100.000,49.988,192.515,1,1
234.800,93.656,195.045,100.000,49.987,193.656,1,1
234.900,94.843,194.878,100.000,49.986,194.843,1,1
235.000,96.077,194.714,98.637,49.984,194.714,1,1
235.100,97.356,194.552,97.196,49.983,194.552,1,1
235.200,98.681,194.392,95.712,49.981,194.392,1,1
235.300,100.049,194.235,94.186,49.980,194.235,1,1
235.400,101.462,194.081,92.619,49.979,194.081,1,1
235.500,102.918,193.929,91.011,49.978,193.929,1,1
235.600,104.416,193.780,89.364,49.976,193.780,1,1
235.700,105.957,193.634,87.677,49.975,193.634,1,1
235.800,107.538,193.491,85.953,49.974,193.491,1,1
235.900,109.161,193.351,84.190,49.973,193.351,1,1
236.000,110.823,193.213,82.391,49.972,193.213,1,1
236.100,112.524,193.079,80.555,49.971,193.079,1,1
236.200,114.263,192.948,78.685,49.969,192.948,1,1
236.300,116.040,192.820,76.780,49.968,192.820,1,1
236.400,117.854,192.695,74.841,49.967,192.695,1,1
236.500,119.704,192.574,72.869,49.966,192.574,1,1
236.600,121.590,192.456,70.866,49.965,192.456,1,1
236.700,123.509,192.341,68.832,49.964,192.341,1,1
236.800,125.462,192.230,66.767,49.963,192.230,1,1
236.900,127.448,192.122,64.674,49.963,192.122,1,1
237.000,129.466,192.018,62.552,49.962,192.018,1,1
237.100,131.514,191.917,60.403,49.961,191.917,1,1
237.200,133.593,191.820,58.227,49.960,191.820,1,1
237.300,135.701,191.727,56.026,49.959,191.727,1,1
237.400,137.837,191.637,53.800,49.959,191.637,1,1
237.500,140.000,191.551,51.551,49.958,191.551,1,1
237.600,142.190,191.469,49.279,49.957,191.469,1,1
237.700,144.404,191.390,46.986,49.956,191.390,1,1
237.800,146.644,191.316,44.672,49.956,191.316,1,1
237.900,148.906,191.245,42.339,49.955,191.245,1,1
238.000,151.192,191.179,39.987,49.955,191.179,1,1
238.100,153.498,191.116,37.618,49.954,191.116,1,1
238.200,155.825,191.057,35.232,49.954,191.057,1,1
238.300,158.171,191.003,32.831,49.953,191.003,1,1
238.400,160.536,190.952,30.416,49.953,190.952,1,1
238.500,162.918,190.905,27.987,49.952,190.905,1,1
238.600,165.316,190.863,25.547,49.952,190.863,1,1
238.700,167.730,190.824,23.095,49.952,190.824,1,1
238.800,170.157,190.790,20.633,49.951,190.790,1,1
238.900,172.598,190.760,18.162,49.951,190.760,1,1
239.000,175.051,190.733,15.683,49.951,190.733,1,1
239.100,177.514,190.711,13.197,49.951,190.711,1,1
239.200,179.988,190.694,10.706,49.951,190.694,1,1
239.300,182.470,190.680,8.210,49.951,190.680,1,1
239.400,184.960,190.670,5.710,49.950,190.670,1,1
239.500,187.457,190.665,3.209,49.950,190.665,1,1
239.600,189.959,190.664,0.705,49.950,190.664,1,1
239.700,192.465,190.667,-1.798,49.950,190.667,1,1
239.800,194.975,190.674,-4.301,49.950,190.674,1,1
239.900,197.487,190.685,-6.801,49.951,190.685,1,1
240.000,200.000,190.701,-9.299,49.951,190.701,1,1
240.100,202.513,190.721,-11.793,49.951,190.721,1,1
240.200,205.025,190.744,-14.281,49.951,190.744,1,1
240.300,207.535,190.772,-16.763,49.951,190.772,1,1
240.400,210.041,190.804,-19.237,49.952,190.804,1,1
240.500,212.543,190.841,-21.703,49.952,190.841,1,1
240.600,215.040,190.881,-24.159,49.952,190.881,1,1
240.700,217.530,190.925,-26.605,49.953,190.925,1,1
240.800,220.012,190.974,-29.039,49.953,190.974,1,1
240.900,222.486,191.026,-31.460,49.953,191.026,1,1
241.000,224.949,191.082,-33.867,49.954,191.082,1,1
241.100,227.402,191.143,-36.259,49.954,191.143,1,1
241.200,229.843,191.207,-38.636,49.955,191.207,1,1
241.300,232.270,191.276,-40.995,49.955,191.276,1,1
241.400,234.684,191.348,-43.336,49.956,191.348,1,1
241.500,237.082,191.424,-45.658,49.957,191.424,1,1
241.600,239.464,191.504,-47.960,49.957,191.504,1,1
241.700,241.829,191.588,-50.241,49.958,191.588,1,1
241.800,244.175,191.675,-52.500,49.959,191.675,1,1
241.900,246.502,191.766,-54.736,49.960,191.766,1,1
242.000,248.808,191.861,-56.947,49.960,191.861,1,1
242.100,251.094,191.960,-59.134,49.961,191.960,1,1
242.200,253.356,192.062,-61.294,49.962,192.062,1,1
242.300,255.596,192.168,-63.428,49.963,192.168,1,1
242.400,257.810,192.277,-65.534,49.964,192.277,1,1
242.500,260.000,192.390,-67.610,49.965,192.390,1,1
242.600,262.163,192.506,-69.658,49.966,192.506,1,1
242.700,264.299,192.625,-71.674,49.967,192.625,1,1
242.800,266.407,192.748,-73.659,49.968,192.748,1,1
242.900,268.486,192.874,-75.612,49.969,192.874,1,1
243.000,270.534,193.003,-77.531,49.970,193.003,1,1
243.100,272.552,193.135,-79.416,49.971,193.135,1,1
243.200,274.538,193.271,-81.267,49.972,193.271,1,1
243.300,276.491,193.409,-83.082,49.973,193.409,1,1
243.400,278.410,193.551,-84.860,49.974,193.551,1,1
243.500,280.296,193.695,-86.601,49.976,193.695,1,1
243.600,282.146,193.842,-88.303,49.977,193.842,1,1
243.700,283.960,193.992,-89.967,49.978,193.992,1,1
243.800,285.737,194.145,-91.592,49.979,194.145,1,1
243.900,287.476,194.300,-93.176,49.981,194.300,1,1
244.000,289.177,194.458,-94.719,49.982,194.458,1,1
244.100,290.839,194.618,-96.221,49.983,194.618,1,1
244.200,292.462,194.781,-97.680,49.985,194.781,1,1
244.300,294.043,194.946,-99.097,49.986,194.946,1,1
244.400,295.584,195.114,-100.000,49.987,195.584,1,1
